             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          10493334       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493333       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493332       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493331       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493330       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493329       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493328       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493327       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493326       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493325       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493324       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493323       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493322       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493321       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493320       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493319       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493318       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493317       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493316       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493315       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493314       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493313       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493312       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493311       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493310       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493309       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493308       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493307       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493306       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493305       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493304       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493303       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493302       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493301       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493300       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493299       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493298       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493297       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493296       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493295       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493294       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493293       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493292       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493291       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493290       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493289       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493288       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493384       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493383       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493382       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493381       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493380       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493379       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493378       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493377       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493376       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493375       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493374       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493373       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493372       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493371       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493370       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493369       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493368       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493367       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493366       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493365       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493364       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493363       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493362       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493361       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493360       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493359       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493358       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493357       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493356       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493355       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493354       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493353       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493352       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493351       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493350       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493349       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493348       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493347       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493346       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493345       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493344       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493343       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493342       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493341       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493340       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493339       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493338       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493337       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493417       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493416       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493415       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493414       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493413       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493412       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493411       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493410       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493409       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493408       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493407       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493406       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
